auction_id,name,level,vocation,vocation_base,world,sex,winning_bid,auction_end,items_count,store_items_count,skill_magic_level,max_combat_skill,has_golden_outfit,high_value_asset_score
2231148,Dzikus Universal Solidier,849.0,Elite Knight,Knight,Secura,Male,65001.0,2026-08-16 08:00:00+00:00,297.0,54.0,12.0,128.0,0.0,2.5
2231155,Borisha,882.0,Elite Knight,Knight,Pacera,Male,25175.0,2026-08-16 08:00:00+00:00,424.0,12.0,12.0,125.0,0.0,6.0
2231173,Captain Tata,1281.0,Royal Paladin,Paladin,Zunera,Male,67501.0,2026-08-16 08:00:00+00:00,638.0,18.0,38.0,130.0,0.0,6.0
2231186,Radzioo Pall,480.0,Royal Paladin,Paladin,Refugia,Male,2271.0,2026-08-16 08:00:00+00:00,106.0,8.0,33.0,120.0,0.0,4.0
2231191,Taranzeki,122.0,Royal Paladin,Paladin,Solidera,Male,162.0,2026-08-16 08:00:00+00:00,144.0,4.0,21.0,115.0,0.0,1.0
2231195,Amaum Loth,329.0,Exalted Monk,Monk,Refugia,Male,771.0,2026-08-16 08:00:00+00:00,136.0,2.0,42.0,98.0,0.0,0.0
2231217,Nelarce Beothira,381.0,Elder Druid,Druid,Gentebra,Male,948.0,2026-08-16 08:00:00+00:00,390.0,8.0,95.0,95.0,0.0,1.0
2231225,Lucho erre Belyko,801.0,Knight,Knight,Talera,Male,14501.0,2026-08-16 08:00:00+00:00,172.0,6.0,12.0,119.0,0.0,2.0
2231238,Demon The Looki,294.0,Master Sorcerer,Sorcerer,Noctalia,Female,1152.0,2026-08-16 08:00:00+00:00,1.0,5.0,87.0,87.0,0.0,1.0
2231260,Hey Arnol,956.0,Elite Knight,Knight,Wintera,Male,28235.0,2026-08-16 08:00:00+00:00,255.0,10.0,13.0,125.0,0.0,2.0
2231262,Kenze Thomas,151.0,Royal Paladin,Paladin,Epoca,Male,357.0,2026-08-16 08:00:00+00:00,173.0,7.0,23.0,118.0,0.0,0.0
2231270,Akus Chel,176.0,Elder Druid,Druid,Thyria,Male,326.0,2026-08-16 08:00:00+00:00,40.0,2.0,82.0,82.0,0.0,0.0
2231280,Captain Torchic,295.0,Master Sorcerer,Sorcerer,Xyla,Female,1050.0,2026-08-16 08:00:00+00:00,177.0,2.0,84.0,84.0,0.0,2.5
2231281,Line Braba,760.0,Master Sorcerer,Sorcerer,Ferobra,Female,15000.0,2026-08-16 08:00:00+00:00,492.0,5.0,111.0,111.0,0.0,0.0
2231283,In Articulo Mortis,373.0,Master Sorcerer,Sorcerer,Havera,Male,1101.0,2026-08-16 08:00:00+00:00,119.0,11.0,82.0,82.0,0.0,2.0
2231290,Royal Keracz,725.0,Royal Paladin,Paladin,Kalanta,Male,13001.0,2026-08-16 08:00:00+00:00,430.0,13.0,35.0,122.0,0.0,3.0
2231315,Ardzi,56.0,Master Sorcerer,Sorcerer,Peloria,Male,72.0,2026-08-16 08:00:00+00:00,76.0,4.0,63.0,63.0,0.0,0.0
2231323,Kagan Sirin,191.0,Elder Druid,Druid,Descubra,Female,140.0,2026-08-16 08:00:00+00:00,132.0,3.0,78.0,78.0,0.0,1.0
2231326,Zayn Amari,149.0,Elder Druid,Druid,Ourobra,Female,300.0,2026-08-16 08:00:00+00:00,222.0,3.0,74.0,74.0,0.0,1.0
2231329,Omel Click Claaack,505.0,Sorcerer,Sorcerer,Xymera,Female,5551.0,2026-08-16 08:00:00+00:00,149.0,12.0,103.0,103.0,0.0,3.0
2231330,Omeeeel Click Clack,490.0,Druid,Druid,Xymera,Male,5601.0,2026-08-16 08:00:00+00:00,84.0,3.0,109.0,109.0,0.0,0.0
2231339,Axe Me Gently,807.0,Elite Knight,Knight,Secura,Female,28901.0,2026-08-16 08:00:00+00:00,6.0,14.0,12.0,129.0,0.0,5.0
2231384,Toyy Moleto,800.0,Elder Druid,Druid,Peloria,Male,20000.0,2026-08-16 08:00:00+00:00,464.0,13.0,113.0,113.0,0.0,1.0
2231406,Jerush Kober,35.0,Elite Knight,Knight,Antica,Male,100.0,2026-08-16 08:00:00+00:00,27.0,4.0,6.0,101.0,0.0,0.0
2231411,Shyceel On Screennn,740.0,Elder Druid,Druid,Talera,Female,16009.0,2026-08-16 08:00:00+00:00,605.0,23.0,113.0,113.0,0.0,5.0
2231413,Hitokiry Genzai,198.0,Knight,Knight,Wintera,Male,303.0,2026-08-16 08:00:00+00:00,81.0,2.0,9.0,104.0,0.0,0.0
2231458,Bloody Druida,356.0,Elder Druid,Druid,Luzibra,Male,1757.0,2026-08-16 08:00:00+00:00,475.0,3.0,90.0,90.0,0.0,1.0
2231480,Edenath,287.0,Exalted Monk,Monk,Dia,Male,1948.0,2026-08-16 08:00:00+00:00,601.0,11.0,41.0,105.0,0.0,8.0
2231486,Terror Slain,243.0,Elite Knight,Knight,Yovera,Male,1501.0,2026-08-16 08:00:00+00:00,275.0,2.0,9.0,114.0,0.0,0.0
2231489,Poleja,104.0,Elder Druid,Druid,Secura,Male,151.0,2026-08-16 08:00:00+00:00,71.0,1.0,80.0,80.0,0.0,0.0
2231496,Lantash,1061.0,Royal Paladin,Paladin,Monza,Male,46001.0,2026-08-16 08:00:00+00:00,470.0,4.0,37.0,129.0,0.0,0.0
2231526,Knight Mvopulera,451.0,Elite Knight,Knight,Opulera,Male,10000.0,2026-08-16 08:00:00+00:00,385.0,4.0,11.0,97.0,0.0,1.0
2231529,Quenka,466.0,Exalted Monk,Monk,Xyla,Female,4017.0,2026-08-16 08:00:00+00:00,269.0,5.0,45.0,103.0,0.0,2.0
2231540,Fuzila,60.0,Master Sorcerer,Sorcerer,Gladera,Male,57.0,2026-08-16 08:00:00+00:00,62.0,1.0,69.0,69.0,0.0,0.0
2231547,Ed Pragmatic,90.0,Knight,Knight,Descubra,Male,64.0,2026-08-16 08:00:00+00:00,66.0,6.0,7.0,93.0,0.0,0.0
2231554,Iunctim,156.0,Elite Knight,Knight,Celesta,Male,1800.0,2026-08-16 08:00:00+00:00,470.0,4.0,9.0,119.0,0.0,1.0
2231559,Snill Bisk,39.0,Paladin,Paladin,Peloria,Female,201.0,2026-08-16 08:00:00+00:00,33.0,6.0,12.0,106.0,0.0,0.0
2231574,Delemapos,59.0,Elite Knight,Knight,Celebra,Male,101.0,2026-08-16 08:00:00+00:00,53.0,1.0,6.0,111.0,0.0,0.0
2231575,Skirap,116.0,Master Sorcerer,Sorcerer,Junera,Male,301.0,2026-08-16 08:00:00+00:00,119.0,2.0,76.0,76.0,0.0,0.0
2231636,Gustav Karl,231.0,Master Sorcerer,Sorcerer,Noctalia,Male,702.0,2026-08-16 08:00:00+00:00,83.0,2.0,88.0,88.0,0.0,0.0
2231643,Fer Born,555.0,Royal Paladin,Paladin,Solidera,Male,15002.0,2026-08-16 08:00:00+00:00,381.0,11.0,34.0,130.0,0.0,3.0
2231651,Flasheder,837.0,Elder Druid,Druid,Solidera,Male,23561.0,2026-08-16 08:00:00+00:00,318.0,26.0,113.0,113.0,0.0,3.5
2231666,Za za zabdiel,375.0,Elder Druid,Druid,Yonabra,Male,957.0,2026-08-16 08:00:00+00:00,230.0,2.0,95.0,95.0,0.0,0.0
2231684,Shaddek,1515.0,Elite Knight,Knight,Secura,Male,145000.0,2026-08-16 08:00:00+00:00,1157.0,15.0,13.0,133.0,0.0,7.5
2231694,Losoy Trapz,495.0,Royal Paladin,Paladin,Xymera,Female,5001.0,2026-08-16 08:00:00+00:00,317.0,15.0,31.0,116.0,0.0,1.0
2231706,Windroot,381.0,Elder Druid,Druid,Secura,Male,1000.0,2026-08-16 08:00:00+00:00,75.0,3.0,93.0,93.0,0.0,0.0
2231726,Nari Gudo,530.0,Elite Knight,Knight,Unebra,Male,5000.0,2026-08-16 08:00:00+00:00,234.0,7.0,11.0,114.0,0.0,5.0
2231727,Antonio Thy Legend,644.0,Royal Paladin,Paladin,Wintera,Male,9002.0,2026-08-16 08:00:00+00:00,173.0,22.0,34.0,124.0,0.0,4.0
2231729,Vini Destroyeer,140.0,Elite Knight,Knight,Astera,Male,712.0,2026-08-16 08:00:00+00:00,78.0,5.0,7.0,119.0,0.0,0.0
2231771,Kokol Monkii,318.0,Elder Druid,Druid,Hostera,Male,2351.0,2026-08-16 08:00:00+00:00,804.0,1.0,94.0,94.0,0.0,1.0
2231779,Kalaz Mage,80.0,Master Sorcerer,Sorcerer,Inabra,Male,66.0,2026-08-16 08:00:00+00:00,29.0,4.0,57.0,57.0,0.0,0.0
2231785,Taipam,1448.0,Elder Druid,Druid,Belobra,Female,112551.0,2026-08-16 08:00:00+00:00,0.0,43.0,128.0,128.0,0.0,7.5
2231794,Pezetoo,916.0,Royal Paladin,Paladin,Kalibra,Female,20002.0,2026-08-16 08:00:00+00:00,594.0,36.0,35.0,125.0,0.0,9.0
2231806,Xenodrox,567.0,Royal Paladin,Paladin,Lobera,Male,6001.0,2026-08-16 08:00:00+00:00,162.0,3.0,34.0,123.0,0.0,0.0
2231810,Guero koes,703.0,Master Sorcerer,Sorcerer,Monstera,Male,22229.0,2026-08-16 08:00:00+00:00,589.0,9.0,115.0,115.0,0.0,3.0
2231831,Milkynientos,1012.0,Royal Paladin,Paladin,Kalimera,Male,42017.0,2026-08-16 08:00:00+00:00,338.0,12.0,37.0,127.0,0.0,2.0
2231834,Kungao,215.0,Elite Knight,Knight,Rasteibra,Male,801.0,2026-08-16 08:00:00+00:00,484.0,6.0,9.0,102.0,0.0,1.0
2231839,Orrenator,556.0,Elite Knight,Knight,Antica,Male,5500.0,2026-08-16 08:00:00+00:00,197.0,13.0,11.0,120.0,0.0,1.0
2231840,Sky Druidaa,952.0,Elder Druid,Druid,Luminera,Female,23001.0,2026-08-16 08:00:00+00:00,104.0,9.0,120.0,120.0,0.0,2.0
2231844,Halks Monk,175.0,Exalted Monk,Monk,Celebra,Male,251.0,2026-08-16 08:00:00+00:00,241.0,1.0,33.0,104.0,0.0,0.0
2231847,Zeus Solo,479.0,Elder Druid,Druid,Quidera,Male,3701.0,2026-08-16 08:00:00+00:00,514.0,7.0,100.0,100.0,0.0,1.0
2231897,Lord Purple Haze,175.0,Royal Paladin,Paladin,Rasteibra,Male,705.0,2026-08-16 08:00:00+00:00,107.0,3.0,26.0,118.0,0.0,0.0
2231926,Argenta novice,286.0,Elder Druid,Druid,Kalimera,Female,699.0,2026-08-16 08:00:00+00:00,182.0,6.0,88.0,88.0,0.0,1.0
2231934,Leinad steelsoul,60.0,Exalted Monk,Monk,Talera,Male,61.0,2026-08-16 08:00:00+00:00,32.0,3.0,20.0,104.0,0.0,0.0
2231939,Lurria,662.0,Elder Druid,Druid,Kalimera,Female,30000.0,2026-08-16 08:00:00+00:00,1.0,25.0,125.0,125.0,0.0,7.5
2231941,Qwsoxqswm Qwsoxqswm Qawgwgswm,606.0,Elite Knight,Knight,Antica,Female,4615.0,2026-08-16 08:00:00+00:00,432.0,11.0,11.0,103.0,0.0,1.0
2231947,Mesika,506.0,Exalted Monk,Monk,Harmonia,Female,3999.0,2026-08-16 08:00:00+00:00,130.0,9.0,44.0,104.0,0.0,3.0
2231949,Wykolejona Jolka,685.0,Elder Druid,Druid,Secura,Female,13028.0,2026-08-16 08:00:00+00:00,144.0,10.0,120.0,120.0,0.0,4.0
2231959,Syberianova,680.0,Exalted Monk,Monk,Luminera,Male,15000.0,2026-08-16 08:00:00+00:00,688.0,14.0,49.0,113.0,0.0,2.0
2231964,Vexkros,315.0,Royal Paladin,Paladin,Antica,Male,4001.0,2026-08-16 08:00:00+00:00,16.0,2.0,31.0,126.0,0.0,2.0
2231970,Deidad Ramses,576.0,Royal Paladin,Paladin,Peloria,Male,10251.0,2026-08-16 08:00:00+00:00,276.0,9.0,33.0,129.0,0.0,2.0
2227438,Kktres,8.0,Paladin,Paladin,Inabra,Male,57.0,2026-08-16 09:00:00+00:00,4.0,2.0,7.0,103.0,0.0,0.0
2231801,Anny Malvadona,131.0,Elite Knight,Knight,Xybra,Female,75.0,2026-08-16 10:00:00+00:00,78.0,4.0,8.0,101.0,0.0,0.0
2229847,Sepno Kenig,101.0,Elite Knight,Knight,Collabra,Male,250.0,2026-08-16 11:00:00+00:00,179.0,2.0,7.0,106.0,0.0,1.0
2227958,Royall Twysen,62.0,Royal Paladin,Paladin,Havera,Male,7001.0,2026-08-16 13:00:00+00:00,39.0,20.0,18.0,131.0,0.0,0.0
2231782,Majora Sork,900.0,Master Sorcerer,Sorcerer,Kalibra,Male,26002.0,2026-08-16 13:00:00+00:00,229.0,6.0,120.0,120.0,0.0,3.0
2231335,Santos Ar,408.0,Elite Knight,Knight,Quidera,Male,3001.0,2026-08-16 14:00:00+00:00,188.0,1.0,10.0,114.0,0.0,0.0
2222744,Nepion Draglea,151.0,Sorcerer,Sorcerer,Ferobra,Male,365.0,2026-08-16 15:00:00+00:00,96.0,6.0,78.0,78.0,0.0,1.0
2226137,Verdiolo,855.0,Elder Druid,Druid,Gentebra,Male,50000.0,2026-08-16 15:00:00+00:00,676.0,46.0,122.0,122.0,0.0,5.5
2227923,Darkquiver,937.0,Paladin,Paladin,Belobra,Male,27001.0,2026-08-16 15:00:00+00:00,417.0,11.0,37.0,127.0,0.0,6.0
2230733,Darth Salov,630.0,Royal Paladin,Paladin,Havera,Male,10401.0,2026-08-16 15:00:00+00:00,223.0,8.0,34.0,126.0,0.0,0.0
2231317,Maldiisnei,274.0,Elite Knight,Knight,Inabra,Male,651.0,2026-08-16 15:00:00+00:00,81.0,3.0,10.0,109.0,0.0,0.0
2231099,Canparim,936.0,Royal Paladin,Paladin,Secura,Male,35270.0,2026-08-16 17:00:00+00:00,39.0,17.0,37.0,126.0,0.0,7.0
2231641,Xingragoth,256.0,Royal Paladin,Paladin,Antica,Male,672.0,2026-08-16 17:00:00+00:00,103.0,1.0,28.0,106.0,0.0,1.0
2224647,Bieel Zitoo,942.0,Elite Knight,Knight,Ferobra,Male,50001.0,2026-08-16 18:00:00+00:00,144.0,7.0,12.0,123.0,0.0,0.0
2228367,Aurrimbre Dedel,232.0,Sorcerer,Sorcerer,Kalanta,Male,1600.0,2026-08-16 18:00:00+00:00,200.0,7.0,89.0,89.0,0.0,1.0
2228480,Jayne Westerling,272.0,Elder Druid,Druid,Harmonia,Female,500.0,2026-08-16 18:00:00+00:00,73.0,2.0,92.0,92.0,0.0,0.0
2229094,Quantum Neclo,755.0,Elite Knight,Knight,Celesta,Female,11051.0,2026-08-16 18:00:00+00:00,122.0,11.0,11.0,126.0,0.0,4.0
2230348,Instant Heal,430.0,Elder Druid,Druid,Bona,Male,2411.0,2026-08-16 18:00:00+00:00,170.0,4.0,106.0,106.0,0.0,0.0
2230387,Grubiax,736.0,Elite Knight,Knight,Zuna,Male,17101.0,2026-08-16 18:00:00+00:00,319.0,11.0,12.0,125.0,0.0,6.0
2230403,Azarin Ilus,93.0,Elite Knight,Knight,Peloria,Male,1000.0,2026-08-16 18:00:00+00:00,171.0,3.0,7.0,118.0,0.0,0.0
2230970,Gugu Tikkura,1044.0,Elder Druid,Druid,Ferobra,Male,61001.0,2026-08-16 18:00:00+00:00,610.0,39.0,125.0,125.0,0.0,8.5
2231002,Duksum,764.0,Royal Paladin,Paladin,Antica,Male,17251.0,2026-08-16 18:00:00+00:00,194.0,12.0,35.0,125.0,0.0,2.0
2227496,Chef Niel,603.0,Royal Paladin,Paladin,Serdebra,Male,10961.0,2026-08-16 19:00:00+00:00,451.0,10.0,34.0,125.0,0.0,0.0
2227646,Dogao Espada Galactica,757.0,Elite Knight,Knight,Premia,Male,8256.0,2026-08-16 19:00:00+00:00,319.0,11.0,12.0,115.0,0.0,1.0
2227839,Eldan Gweart,20.0,Elite Knight,Knight,Venebra,Male,776.0,2026-08-16 19:00:00+00:00,7.0,2.0,7.0,110.0,0.0,0.0
2231589,Nxxxte,933.0,Elder Druid,Druid,Gentebra,Male,22223.0,2026-08-16 19:00:00+00:00,75.0,11.0,121.0,121.0,0.0,1.5
2225223,Dauh Ale,1666.0,Sorcerer,Sorcerer,Yonabra,Male,180000.0,2026-08-16 20:00:00+00:00,4.0,15.0,127.0,127.0,0.0,7.5
2230206,Kaydenzs,752.0,Elder Druid,Druid,Blumera,Male,18001.0,2026-08-16 20:00:00+00:00,206.0,9.0,115.0,115.0,0.0,2.0
2228641,Godlike Walkor,558.0,Royal Paladin,Paladin,Monstera,Male,9993.0,2026-08-16 20:30:00+00:00,245.0,6.0,33.0,117.0,0.0,1.0
2229942,Weberlin Pixulove,912.0,Elite Knight,Knight,Cantabra,Male,31121.0,2026-08-16 21:00:00+00:00,257.0,17.0,12.0,122.0,0.0,6.0
2230937,Awww,721.0,Royal Paladin,Paladin,Quelibra,Male,13500.0,2026-08-16 21:00:00+00:00,132.0,9.0,34.0,125.0,0.0,0.0
2231322,Xiru dos arvoredo,537.0,Elite Knight,Knight,Tornabra,Male,9001.0,2026-08-16 21:00:00+00:00,351.0,3.0,11.0,113.0,0.0,1.5
2231869,Descarado Galan,416.0,Druid,Druid,Secura,Male,2200.0,2026-08-16 21:30:00+00:00,208.0,5.0,106.0,106.0,0.0,1.0
2230043,Verzka,762.0,Elder Druid,Druid,Tornabra,Female,23001.0,2026-08-16 21:45:00+00:00,130.0,9.0,114.0,114.0,0.0,0.0
2228823,Saffadao Arqueiro,813.0,Royal Paladin,Paladin,Xybra,Male,24501.0,2026-08-16 22:00:00+00:00,150.0,8.0,34.0,115.0,0.0,0.0
2229332,Nauris,1016.0,Elite Knight,Knight,Celesta,Male,42006.0,2026-08-16 22:00:00+00:00,798.0,18.0,12.0,128.0,0.0,6.0
2230442,Elanif,462.0,Elite Knight,Knight,Tornabra,Male,6031.0,2026-08-16 22:00:00+00:00,244.0,2.0,11.0,118.0,0.0,0.0
2230869,Grizzly Buckshot,881.0,Royal Paladin,Paladin,Gladera,Male,17556.0,2026-08-16 22:00:00+00:00,497.0,9.0,36.0,128.0,0.0,0.0
2231201,Lukinha Modtanker,574.0,Knight,Knight,Ourobra,Male,7000.0,2026-08-16 22:00:00+00:00,271.0,9.0,11.0,115.0,0.0,8.5
2231657,Cryz Hooderieno,137.0,Knight,Knight,Ourobra,Male,399.0,2026-08-16 22:00:00+00:00,61.0,5.0,8.0,108.0,0.0,0.0
2225366,Harribel Show,272.0,Royal Paladin,Paladin,Ombra,Female,1851.0,2026-08-16 23:00:00+00:00,170.0,5.0,28.0,117.0,0.0,0.0
2226225,Cazu,421.0,Elite Knight,Knight,Gladera,Male,2501.0,2026-08-16 23:00:00+00:00,280.0,4.0,11.0,116.0,0.0,3.0
2228670,Capally,54.0,Paladin,Paladin,Ustebra,Male,75.0,2026-08-16 23:00:00+00:00,73.0,3.0,14.0,108.0,0.0,0.0
2228939,Lorrina Lartere,156.0,Elite Knight,Knight,Issobra,Female,1301.0,2026-08-16 23:00:00+00:00,89.0,1.0,8.0,118.0,0.0,1.0
2229295,Eh Ato,793.0,Elite Knight,Knight,Honbra,Male,19101.0,2026-08-16 23:00:00+00:00,239.0,16.0,12.0,114.0,0.0,7.0
2230359,Nikita Udinov,966.0,Elder Druid,Druid,Nefera,Female,24501.0,2026-08-16 23:00:00+00:00,1003.0,6.0,120.0,120.0,0.0,1.0
2231134,Fabulous Feeh,252.0,Master Sorcerer,Sorcerer,Xybra,Male,520.0,2026-08-16 23:00:00+00:00,86.0,5.0,76.0,76.0,0.0,2.0
2231338,Runebound Murin,361.0,Exalted Monk,Monk,Floribra,Female,2512.0,2026-08-16 23:00:00+00:00,272.0,3.0,42.0,91.0,0.0,2.0
2231507,Papi Maniano,423.0,Elder Druid,Druid,Inabra,Male,4000.0,2026-08-16 23:00:00+00:00,258.0,2.0,97.0,97.0,0.0,0.0
2231663,Kali Vibez,780.0,Sorcerer,Sorcerer,Lobera,Female,17500.0,2026-08-16 23:00:00+00:00,135.0,19.0,116.0,116.0,0.0,5.5
2231835,Ricardin do Alemao,235.0,Elder Druid,Druid,Serdebra,Male,1101.0,2026-08-16 23:00:00+00:00,45.0,3.0,86.0,86.0,0.0,0.0
2231858,Cosmicartemis,512.0,Royal Paladin,Paladin,Yovera,Male,12000.0,2026-08-16 23:00:00+00:00,574.0,3.0,32.0,123.0,0.0,2.0
2231898,Vulgo Tikous,100.0,Elite Knight,Knight,Gladibra,Male,57.0,2026-08-16 23:00:00+00:00,2.0,3.0,7.0,91.0,0.0,0.0
2230433,Lorphyr Micia,8.0,Paladin,Paladin,Nefera,Male,67.0,2026-08-16 23:45:00+00:00,0.0,1.0,3.0,106.0,0.0,0.0
2231848,Pabro,1130.0,Elite Knight,Knight,Tornabra,Male,75000.0,2026-08-16 23:45:00+00:00,273.0,10.0,13.0,127.0,0.0,6.0
2228384,Elite Nelipe,881.0,Elite Knight,Knight,Serdebra,Male,20000.0,2026-08-17 00:00:00+00:00,133.0,7.0,12.0,122.0,0.0,2.0
2229039,Coriinga Lee,354.0,Elder Druid,Druid,Kalibra,Male,1001.0,2026-08-17 00:00:00+00:00,262.0,3.0,93.0,93.0,0.0,1.0
2230931,Zakkan,471.0,Master Sorcerer,Sorcerer,Venebra,Female,4551.0,2026-08-17 00:00:00+00:00,305.0,8.0,101.0,101.0,0.0,3.0
2231821,Koa Mano,718.0,Elite Knight,Knight,Havera,Male,12500.0,2026-08-17 00:00:00+00:00,155.0,6.0,12.0,116.0,0.0,0.0
2227208,Peu Fekete,909.0,Master Sorcerer,Sorcerer,Serdebra,Male,39124.0,2026-08-17 01:00:00+00:00,166.0,12.0,115.0,115.0,0.0,1.0
2228306,Collapse Berna,384.0,Royal Paladin,Paladin,Tornabra,Male,2001.0,2026-08-17 01:00:00+00:00,387.0,18.0,31.0,114.0,0.0,5.0
2229415,Lypisz,829.0,Elder Druid,Druid,Yovera,Male,37500.0,2026-08-17 01:00:00+00:00,476.0,49.0,122.0,122.0,0.0,2.0
2229760,Mextorz,987.0,Elder Druid,Druid,Rasteibra,Male,65201.0,2026-08-17 01:00:00+00:00,428.0,12.0,121.0,121.0,0.0,5.0
2231233,Mervel Sehairor,32.0,Knight,Knight,Yubra,Male,2251.0,2026-08-17 01:00:00+00:00,50.0,1.0,5.0,114.0,0.0,0.0
2231239,Rafaed,862.0,Elder Druid,Druid,Belobra,Male,16000.0,2026-08-17 01:00:00+00:00,71.0,13.0,116.0,116.0,0.0,0.0
2231743,Ariel Mithan,47.0,Elite Knight,Knight,Lobera,Female,801.0,2026-08-17 01:00:00+00:00,27.0,1.0,6.0,119.0,0.0,0.0
2226892,Kopeteh,817.0,Elder Druid,Druid,Serdebra,Male,27001.0,2026-08-17 02:00:00+00:00,489.0,13.0,119.0,119.0,0.0,5.0
2230212,Alto Thunderstorm,121.0,Master Sorcerer,Sorcerer,Kalibra,Male,66.0,2026-08-17 02:00:00+00:00,78.0,1.0,73.0,73.0,0.0,0.0
2230952,Slano,978.0,Knight,Knight,Quidera,Male,46001.0,2026-08-17 02:00:00+00:00,220.0,11.0,13.0,124.0,0.0,2.0
2231184,Bim Ladi,969.0,Elder Druid,Druid,Unebra,Male,51001.0,2026-08-17 02:00:00+00:00,449.0,14.0,119.0,119.0,0.0,5.0
2226791,Arvock,477.0,Knight,Knight,Kalibra,Female,2850.0,2026-08-17 04:00:00+00:00,473.0,5.0,11.0,113.0,0.0,2.0
2228082,Noprimrot greeneggg charloved,948.0,Elite Knight,Knight,Yovera,Male,65001.0,2026-08-17 05:00:00+00:00,82.0,54.0,12.0,127.0,0.0,8.5
2231417,Lady Machadinha,281.0,Elite Knight,Knight,Yovera,Female,1601.0,2026-08-17 06:00:00+00:00,641.0,3.0,9.0,109.0,0.0,0.0
2231747,Pluribus San,258.0,Master Sorcerer,Sorcerer,Luminera,Male,1022.0,2026-08-17 06:00:00+00:00,201.0,4.0,101.0,101.0,0.0,4.0
2230884,Irix Maluna,50.0,Master Sorcerer,Sorcerer,Ignibra,Female,152.0,2026-08-17 07:00:00+00:00,90.0,2.0,62.0,62.0,0.0,0.0
2208430,Lock Herron,98.0,Elite Knight,Knight,Ustebra,Male,506.0,2026-08-17 08:00:00+00:00,237.0,3.0,7.0,102.0,0.0,1.0
2208631,King Styler,136.0,Elite Knight,Knight,Wintera,Male,121.0,2026-08-17 08:00:00+00:00,111.0,5.0,8.0,102.0,0.0,0.0
2208751,Tojko,162.0,Royal Paladin,Paladin,Celesta,Male,500.0,2026-08-17 08:00:00+00:00,101.0,7.0,23.0,113.0,0.0,0.0
2208979,Sagris Palion,62.0,Elite Knight,Knight,Nefera,Female,200.0,2026-08-17 08:00:00+00:00,45.0,5.0,6.0,110.0,0.0,0.0
2209154,Honungs Marmelad,232.0,Elder Druid,Druid,Antica,Male,820.0,2026-08-17 08:00:00+00:00,232.0,2.0,95.0,95.0,0.0,0.0
2217345,Tatemy,47.0,Exalted Monk,Monk,Gladera,Female,152.0,2026-08-17 08:00:00+00:00,100.0,5.0,20.0,99.0,0.0,0.0
2222633,Mas sary,804.0,Master Sorcerer,Sorcerer,Antica,Male,19001.0,2026-08-17 08:00:00+00:00,506.0,5.0,113.0,113.0,0.0,1.0
2225952,Ladis Washerum,1066.0,Master Sorcerer,Sorcerer,Nevia,Male,106001.0,2026-08-17 08:00:00+00:00,8.0,44.0,133.0,133.0,0.0,6.0
2226051,Fexjan Avgard,200.0,Elder Druid,Druid,Dia,Male,1081.0,2026-08-17 08:00:00+00:00,277.0,13.0,79.0,79.0,0.0,0.0
2227734,Duvie,516.0,Master Sorcerer,Sorcerer,Havera,Female,4556.0,2026-08-17 08:00:00+00:00,467.0,7.0,98.0,98.0,0.0,1.0
2227830,Clawzin Tokes,364.0,Paladin,Paladin,Nefera,Female,4401.0,2026-08-17 08:00:00+00:00,247.0,6.0,31.0,124.0,0.0,5.0
2228275,Vegeta Crazy,431.0,Knight,Knight,Serdebra,Male,3501.0,2026-08-17 08:00:00+00:00,123.0,8.0,11.0,117.0,0.0,3.5
2228628,Mister Machete,173.0,Elite Knight,Knight,Nefera,Male,1401.0,2026-08-17 08:00:00+00:00,205.0,27.0,10.0,111.0,0.0,9.0
2228717,Baraya,150.0,Master Sorcerer,Sorcerer,Secura,Female,251.0,2026-08-17 08:00:00+00:00,129.0,8.0,83.0,83.0,0.0,1.0
2229011,Bogu Satis,63.0,Royal Paladin,Paladin,Quintera,Male,57.0,2026-08-17 08:00:00+00:00,51.0,5.0,17.0,102.0,0.0,0.0
2229271,Dramatic,1900.0,Master Sorcerer,Sorcerer,Descubra,Male,310000.0,2026-08-17 08:00:00+00:00,1.0,4.0,136.0,136.0,0.0,3.0
2229655,Mitom Mirus,10.0,Knight,Knight,Antica,Male,600.0,2026-08-17 08:00:00+00:00,22.0,2.0,2.0,111.0,0.0,0.0
2229681,Sage Reckless,28.0,Elder Druid,Druid,Yubra,Male,10201.0,2026-08-17 08:00:00+00:00,870.0,13.0,54.0,54.0,0.0,5.0
2229849,Fadinha Paladina,422.0,Royal Paladin,Paladin,Luminera,Female,9701.0,2026-08-17 08:00:00+00:00,494.0,4.0,31.0,132.0,0.0,1.0
2230000,Newt Kingman,117.0,Elite Knight,Knight,Inabra,Male,101.0,2026-08-17 08:00:00+00:00,188.0,6.0,8.0,103.0,0.0,0.0
2230163,Nycke,831.0,Royal Paladin,Paladin,Belobra,Male,28101.0,2026-08-17 08:00:00+00:00,250.0,14.0,36.0,128.0,1.0,5.0
2230218,Tribel Zena,76.0,Elite Knight,Knight,Talera,Male,82.0,2026-08-17 08:00:00+00:00,241.0,5.0,6.0,96.0,0.0,0.0
2230249,Aldan Daria,208.0,Exalted Monk,Monk,Quintera,Male,601.0,2026-08-17 08:00:00+00:00,177.0,3.0,34.0,80.0,0.0,0.0
2230310,Makaron Ze Sosem,80.0,Elite Knight,Knight,Refugia,Male,1771.0,2026-08-17 08:00:00+00:00,75.0,6.0,8.0,121.0,0.0,0.0
